Brand,Model,Price,Year,Mileage,Transmission,Body Type,Condition,Cylinders,Fuel Type,VIN,Title Status,Link
Pontiac,vibe / toyota matrix,2000,2005,264715,automatic,hatchback,fair,4,gas,5Y2SL63815Z454359,clean,https://sfbay.craigslist.org/sby/cto/d/cupertino-2005-pontiac-vibe-sport-wagon/7835125098.html
Mercedes-Benz,glc 300 4matic al,70000,2018,62000,automatic,van,excellent,4,gas,Unknown,clean,https://sfbay.craigslist.org/scz/cto/d/aptos-mercedes-metris-camper-conversion/7835124773.html
Nissan,versa,4750,2011,137300,automatic,SUV,good,4,gas,Unknown,clean,https://sfbay.craigslist.org/sby/cto/d/los-gatos-2011-nissan-rogue/7835123733.html
Honda,pilot exl 4wd,15000,2018,120000,automatic,sedan,Unknown,Unknown,gas,Unknown,salvage,https://sfbay.craigslist.org/nby/cto/d/santa-rosa-2018-honda-accord/7835123689.html
Honda,pilot exl 4wd,1,1978,73902,automatic,hatchback,good,4,gas,Unknown,clean,https://sfbay.craigslist.org/sby/cto/d/san-jose-1978-civic-hatchback-not/7835123618.html
Ford,Unknown,11000,1963,200,automatic,Unknown,good,8,gas,Unknown,rebuilt,https://sfbay.craigslist.org/eby/cto/d/daly-city-1963-ford-thunderbird-390/7835122654.html
Ford,Unknown,10500,2012,133700,automatic,van,excellent,8,gas,1FBSS3BL6CDA41665,clean,https://sfbay.craigslist.org/sby/cto/d/san-jose-2012-ford-e350-super-duty/7835122642.html
Ford,Unknown,15500,2008,102000,automatic,pickup,excellent,10,gas,1FTSW21Y88ED81005,clean,https://sfbay.craigslist.org/sby/cto/d/san-jose-2008-ford-250-super-duty-xl/7835122490.html
Nissan,versa,1500,2009,198865,automatic,sedan,fair,6,gas,Unknown,clean,https://sfbay.craigslist.org/eby/cto/d/pittsburg-the-2009-nissan-maxima-1500/7835122181.html
Honda,pilot exl 4wd,7100,2011,164000,automatic,SUV,excellent,4,gas,5J6RE3H50BL047471,clean,https://sfbay.craigslist.org/pen/cto/d/mountain-view-2011-honda-crv-ex-clean/7835121722.html
Toyota,tacoma 4wd,8800,2006,182000,automatic,SUV,good,8,gas,Unknown,clean,https://sfbay.craigslist.org/sby/cto/d/campbell-2006-toyota-sequoia-limited/7835121087.html
Jeep,wrangler sport,25000,2021,23858,automatic,SUV,like new,4,gas,Unknown,clean,https://sfbay.craigslist.org/sfc/cto/d/san-francisco-2021-white-jeep-wrangler/7835120638.html
Nisan,Altima,12700,2019,74000,automatic,sedan,excellent,4,gas,Unknown,salvage,https://sfbay.craigslist.org/eby/cto/d/san-leandro-2019-nissan-altima-sv/7835120471.html
Cadillac,ct5-v blackwing,90000,2023,15500,automatic,sedan,excellent,8,gas,Unknown,clean,https://sfbay.craigslist.org/sby/cto/d/san-jose-2023-cadillac-ct5-blackwing/7835120376.html
Ford,Unknown,65000,1934,1000000,automatic,coupe,good,8,gas,Unknown,clean,https://sfbay.craigslist.org/eby/cto/d/san-ramon-1934-ford-window-coupe/7835119735.html
Honda,pilot exl 4wd,18500,2014,64828,automatic,minivan,excellent,6,gas,Unknown,clean,https://sfbay.craigslist.org/sby/cto/d/san-jose-2014-honda-odyssey-touring/7835119666.html
Honda,pilot exl 4wd,3850,2014,94000,automatic,sedan,salvage,4,gas,Unknown,salvage,https://sfbay.craigslist.org/eby/cto/d/dublin-2014-honda-civic/7835119514.html
