Brand,Model,Price,Year,Mileage,Transmission,Body Type,Condition,Cylinders,Fuel Type,VIN,Title Status,Link
Ford,Unknown,9800,2000,250000,automatic,truck,excellent,8,diesel,Unknown,clean,https://phoenix.craigslist.org/wvl/cto/d/surprise-2000-ford-l-diesel/7836342608.html
Mazda,cx9,4950,2011,180000,automatic,Unknown,Unknown,Unknown,gas,Unknown,clean,https://phoenix.craigslist.org/wvl/cto/d/phoenix-2011-mazda-cx9-touring/7836342415.html
Ford,Unknown,37500,1939,1500,manual,coupe,like new,8,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/scottsdale-1939-ford-coupe/7836342176.html
Honda,CR-V EX-L,5900,2003,189800,manual,hatchback,excellent,4,gas,SHHEP33533U406837,clean,https://phoenix.craigslist.org/wvl/cto/d/phoenix-2008-acura-tl/7836341811.html
Chevy,cruze lt,12500,1950,80000,manual,Unknown,good,6,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/scottsdale-1950-chevrolet/7836341804.html
Chevy,cruze lt,27500,1969,43663,manual,Unknown,Unknown,Unknown,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/cave-creek-1969-camaro-x11-big-block/7836341789.html
68,Mustang coupe,18500,1968,125000,automatic,coupe,good,8,gas,Unknown,clean,https://phoenix.craigslist.org/evl/cto/d/tempe-1968-mustang/7836341373.html
Chev,2500hd duramax,8500,2001,151600,automatic,pickup,excellent,8,diesel,Unknown,clean,https://phoenix.craigslist.org/evl/cto/d/gilbert-2001-chev-2500-diesel/7836340788.html
Nissan,rogue sport,4900,2011,103000,other,SUV,excellent,4,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/glendale-2011-nissan-rogue-low-miles/7836339016.html
Toyota,camry,7950,2010,111000,automatic,SUV,good,4,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/phoenix-2010-toyota-rav4/7836338644.html
Chevrolet,sonic ls,14995,2019,90000,automatic,pickup,excellent,4,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/phoenix-2019-chevrolet-colorado/7836335538.html
Chevrolet,sonic ls,7995,2016,231000,automatic,van,good,8,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/phoenix-2016-chevrolet-express-2500/7836335012.html
Toyota,camry,11500,2007,113000,automatic,SUV,excellent,8,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/peoria-2007-toyota-sequoia-113k-miles/7836334991.html
Ford,Unknown,21900,2013,89000,automatic,pickup,excellent,8,diesel,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/phoenix-2013-ford-250-f250-service/7836334785.html
Ford,Unknown,5000,1996,92000,automatic,SUV,excellent,6,gas,Unknown,clean,https://phoenix.craigslist.org/evl/cto/d/mesa-1996-ford-explorer/7836333885.html
Bmw,645ci convertible,10800,2016,99000,automatic,sedan,excellent,4,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/scottsdale-2016-bmw-328i-sport/7836333183.html
Bmw,645ci convertible,4900,2009,180000,automatic,convertible,excellent,6,gas,WBAUN13549VH81296,clean,https://phoenix.craigslist.org/evl/cto/d/mesa-2009-bmw-128i-convertible/7836331281.html
Mercedes,benz sl500,8500,2000,107000,automatic,sedan,excellent,8,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/phoenix-mercedes-benz-sl-miles-clean/7836331116.html
Porsche,speedster,42000,1977,9000,manual,other,good,6,gas,Unknown,clean,https://phoenix.craigslist.org/cph/cto/d/tucson-1977-porsche-911s-targa/7836331027.html
Mercedes-Benz,sl500,8500,2000,107000,automatic,convertible,excellent,8,gas,Unknown,clean,https://phoenix.craigslist.org/evl/cto/d/phoenix-pristine-classic-mercedes-benz/7836330887.html
Chevy,cruze lt,9990,2013,181000,automatic,SUV,Unknown,8,gas,Unknown,clean,https://phoenix.craigslist.org/evl/cto/d/phoenix-2013-chevy-suburban-ltz-clean/7836330592.html
Chevy,cruze lt,9990,2013,181000,automatic,SUV,excellent,8,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/phoenix-mint-2013-pearl-white-chevy/7836330150.html
Chevrolet,sonic ls,13995,2020,65000,automatic,SUV,excellent,4,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/phoenix-2020-chevrolet-equinox/7836330007.html
Toyota,camry,17900,2001,236000,automatic,SUV,excellent,6,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/phoenix-4x4-toyota-4runner-34-5vz-fe/7836327826.html
Hyundai,Elantra,13999,2021,66000,automatic,SUV,like new,4,gas,Unknown,rebuilt,https://phoenix.craigslist.org/wvl/cto/d/phoenix-hyundai-tucson-2021/7836327534.html
Chevy,cruze lt,22500,2021,30000,automatic,pickup,like new,6,gas,Unknown,rebuilt,https://phoenix.craigslist.org/wvl/cto/d/phoenix-chevrolet-colorado-2021/7836327247.html
Nissan,rogue sport,6700,2015,140000,automatic,sedan,excellent,4,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/phoenix-2015-nissan-altima/7836326993.html
Dodge,Unknown,5900,2000,93000,automatic,pickup,Unknown,Unknown,gas,Unknown,clean,https://phoenix.craigslist.org/wvl/cto/d/glendale-2000-dodge-ram-laramie-slt/7836326856.html
Toyota,camry,13500,1995,151000,manual,Unknown,Unknown,6,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/phoenix-rare-1995-toyota-4runner-4x4/7836326666.html
Ford,Unknown,23000,2021,49000,automatic,SUV,excellent,4,gas,1FMSK7BH2MGC31277,clean,https://phoenix.craigslist.org/nph/cto/d/phoenix-2021-ford-explorer-suv/7836326543.html
Ford,Unknown,14995,2012,140000,automatic,truck,excellent,8,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/phoenix-2012-ford-f150-4x4-lift-kit/7836325334.html
Toyota/Yaris,Unknown,4500,2015,160000,automatic,hatchback,good,4,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/rio-verde-2015-toyota-yaris-4d/7836323592.html
Jeep,wrangler,7500,2009,141029,automatic,SUV,like new,6,gas,1J8GN58K09W552636,clean,https://phoenix.craigslist.org/wvl/cto/d/sun-city-2009-jeep-liberty-4x4-clean/7836322823.html
Ford,Unknown,13900,2018,106900,automatic,pickup,Unknown,6,gas,1FTMF1CP3JKD99622,clean,https://phoenix.craigslist.org/nph/cto/d/glendale-2018-ford-f150-xlt-sport-long/7836320744.html
Ford,Unknown,17000,1968,82000,automatic,pickup,good,8,gas,Unknown,clean,https://phoenix.craigslist.org/evl/cto/d/casa-grande-1968-ford-ranger-f100/7836320655.html
Toyota,camry,49000,2016,112000,automatic,pickup,excellent,8,gas,Unknown,clean,https://phoenix.craigslist.org/cph/cto/d/san-diego-2016-toyota-tundra-trd-off/7836318173.html
Chevy,cruze lt,4575,1989,134000,automatic,Unknown,good,8,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/cave-creek-1989-chevy-suburban/7836316988.html
Chevrolet,sonic ls,12000,2011,169396,automatic,pickup,good,8,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/phoenix-2011-chevrolet-4x4-z71/7836315758.html
Buick,lacrosse,1000,1963,60000,automatic,Unknown,fair,8,gas,Unknown,clean,https://phoenix.craigslist.org/evl/cto/d/tempe-1963-buick-wildcat/7836315086.html
Toyota,camry,2750,1998,198000,automatic,sedan,good,Unknown,gas,Unknown,clean,https://phoenix.craigslist.org/evl/cto/d/gilbert-1998-toyota-camry-four-door-v6/7836314754.html
