Brand,Model,Price,Year,Mileage,Transmission,Body Type,Condition,Cylinders,Fuel Type,VIN,Title Status,Link
Chevy,malibu lt,15200,2011,96000,automatic,pickup,Unknown,Unknown,gas,Unknown,clean,https://detroit.craigslist.org/wyn/cto/d/allen-park-2011-silverado-53-regular/7835940258.html
Chevy,malibu lt,8600,2017,89000,automatic,SUV,like new,4,gas,Unknown,clean,https://detroit.craigslist.org/mcb/cto/d/troy-2017-chevy-equinox-lt-with-green/7835931253.html
Pontiac,lemans,2500,2005,73000,automatic,minivan,Unknown,Unknown,gas,Unknown,clean,https://detroit.craigslist.org/wyn/cto/d/detroit-2005-pontiac-montana-sv6-73k/7835926968.html
Ford,Unknown,3000,2008,190000,automatic,pickup,Unknown,8,gas,1FTPW14V88FA30431,clean,https://detroit.craigslist.org/mcb/cto/d/almont-2008-ford-f150/7835920037.html
Lincoln,mkz,11250,2017,146000,automatic,sedan,like new,6,gas,1LN6L9HK7H5624125,clean,https://detroit.craigslist.org/wyn/cto/d/rockwood-2017-lincoln-continental/7835915891.html
Xf,xf,9000,2013,70000,automatic,sedan,excellent,6,gas,Unknown,clean,https://detroit.craigslist.org/mcb/cto/d/fraser-2013-jaguar-xf/7835914958.html
Ikamper,Unknown,3000,2022,1,other,Unknown,new,Unknown,other,Unknown,clean,https://detroit.craigslist.org/wyn/cto/d/detroit-ikamper-mini-rooftop-tent-brand/7835902495.html
Chevy,malibu lt,19500,2015,148000,automatic,SUV,excellent,8,gas,Unknown,clean,https://detroit.craigslist.org/mcb/cto/d/warren-2015-chevy-tahoe-ltz-4x4/7835883757.html
Ford,Unknown,12500,2015,150000,automatic,van,good,6,gas,Unknown,clean,https://detroit.craigslist.org/mcb/cto/d/warren-2015-ford-transit-250/7835883571.html
Chevrolet,tahoe,4500,1989,1,automatic,Unknown,good,8,gas,Unknown,clean,https://detroit.craigslist.org/wyn/cto/d/detroit-1989-chevrolet-gmt-400-short/7835877604.html
Ford,Unknown,3400,2005,162780,automatic,sedan,good,6,gas,Unknown,clean,https://detroit.craigslist.org/wyn/cto/d/westland-2005-ford-taurus-se/7835876778.html
Cadillac,SRX Luxury,2500,2005,164000,automatic,sedan,fair,8,gas,Unknown,clean,https://detroit.craigslist.org/okl/cto/d/farmington-2005-cadillac-deville/7835874586.html
Mercedes-Benz,gl450 4matic,4000,2008,197500,automatic,SUV,good,Unknown,gas,Unknown,clean,https://detroit.craigslist.org/mcb/cto/d/royal-oak-mercedes-gl450-4matic/7835868191.html
Ford,Unknown,4500,2008,202165,automatic,truck,excellent,8,gas,Unknown,clean,https://detroit.craigslist.org/mcb/cto/d/warren-expedition/7835866392.html
Ford,Unknown,6999,2018,144000,automatic,minivan,like new,4,gas,Unknown,clean,https://detroit.craigslist.org/mcb/cto/d/troy-2018-ford-transit-connect-xlt-with/7835863123.html
Ford,Unknown,7300,2011,115000,automatic,SUV,like new,8,gas,1FMJU1G57BEF48952,clean,https://detroit.craigslist.org/okl/cto/d/southfield-2011-ford-expedition-xlt-4wd/7835857701.html
Dodge,durango r/t,8500,1993,70000,automatic,coupe,like new,6,gas,Unknown,clean,https://detroit.craigslist.org/wyn/cto/d/garden-city-1993-dodge-stealth-rt/7835828115.html
Chevrolet,tahoe,3900,2001,1,automatic,pickup,Unknown,Unknown,gas,Unknown,clean,https://detroit.craigslist.org/mcb/cto/d/harrison-township-chevrolet-silverado/7835823301.html
Nissan,sentra,2500,2012,103819,manual,van,fair,Unknown,gas,1N6AF0LY3CN108007,clean,https://detroit.craigslist.org/mcb/cto/d/new-haven-2012-nissan-nv3500-cargo-van/7835820931.html
Jeep,grand cherokee,5200,2010,128000,automatic,other,Unknown,Unknown,gas,Unknown,clean,https://detroit.craigslist.org/mcb/cto/d/clinton-township-2010-jeep-liberty/7835816647.html
Kia,sportage ex,3850,2014,120000,automatic,sedan,excellent,4,gas,Unknown,clean,https://detroit.craigslist.org/wyn/cto/d/southgate-2014-kia-forte120k-milesclean/7835815694.html
Kia,sportage ex,5600,2015,127900,automatic,sedan,excellent,Unknown,gas,5XXGM4A70FG472678,clean,https://detroit.craigslist.org/wyn/cto/d/allen-park-2015-kia-optima-lx/7835811515.html
Cadillac,SRX Luxury,4500,2007,120000,automatic,Unknown,excellent,Unknown,gas,Unknown,clean,https://detroit.craigslist.org/okl/cto/d/southfield-cadillac-2007-dts-low-miles/7835811459.html
Hyundai,genesis coupe,8500,2013,100000,automatic,coupe,like new,6,gas,Unknown,clean,https://detroit.craigslist.org/mcb/cto/d/clinton-township-2013-hyundai-genesis/7835810716.html
Hyundai,genesis coupe,2000,2008,160000,automatic,Unknown,Unknown,Unknown,gas,Unknown,clean,https://detroit.craigslist.org/wyn/cto/d/detroit-08-hyundai-accent-2dr-auto/7835808629.html
Cadillac,SRX Luxury,31500,2017,84000,automatic,SUV,excellent,Unknown,gas,1GYS4CKJ4HR131132,clean,https://detroit.craigslist.org/okl/cto/d/bloomfield-hills-2017-cadillac-escalade/7835807261.html
Ford,Unknown,3000,2010,120000,automatic,hatchback,excellent,4,gas,Unknown,clean,https://detroit.craigslist.org/wyn/cto/d/detroit-10-ford-focus-4dr-low-miles/7835807053.html
Jeep,grand cherokee,6900,2014,78000,automatic,SUV,excellent,Unknown,gas,Unknown,clean,https://detroit.craigslist.org/wyn/cto/d/westland-2014-jeep-compass4x478kmiles/7835803289.html
Buick,Encore GX Preferred,22500,2023,3200,automatic,SUV,like new,3,gas,KL4MMBS25PB084163,lien,https://detroit.craigslist.org/wyn/cto/d/grosse-pointe-2023-gmc-encore-gx/7835769719.html
Nissan,sentra,3200,2012,95000,automatic,sedan,good,4,gas,Unknown,clean,https://detroit.craigslist.org/wyn/cto/d/detroit-2012-nissan-altima/7835757354.html
Silverado,z71,14500,1997,1234,automatic,pickup,Unknown,Unknown,gas,Unknown,clean,https://detroit.craigslist.org/wyn/cto/d/trenton-1997-silverado-z71-4x4-rust/7835749757.html
Jaguar,x-type,2500,2004,180000,automatic,sedan,Unknown,Unknown,gas,Unknown,clean,https://detroit.craigslist.org/wyn/cto/d/detroit-jaguar-xj8-runs-like-new/7835749297.html
Audi,q5,1000,2012,150000,automatic,SUV,excellent,4,gas,Unknown,clean,https://detroit.craigslist.org/mcb/cto/d/utica-audi-q5-turbo/7835748422.html
