Brand,Model,Price,Year,Mileage,Transmission,Body Type,Condition,Cylinders,Fuel Type,VIN,Title Status,Link
Cadillac,escalade,5500,2014,138000,automatic,SUV,Unknown,Unknown,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/hollywood-2014-cadillac-srx-leather/7833126044.html
Mercedes,benz sl500,10900,2012,124202,automatic,SUV,excellent,Unknown,gas,Unknown,clean,https://miami.craigslist.org/mdc/cto/d/miami-2012-mercedes-benz-ml-350-bluetec/7833123806.html
Ford,f-150,4200,2008,198000,automatic,pickup,Unknown,Unknown,gas,Unknown,clean,https://miami.craigslist.org/mdc/cto/d/hialeah-ford-f150/7833121588.html
Hyundai,sonata,18990,2018,55000,automatic,SUV,excellent,6,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/hollywood-2018-hyundai-santa-fe-suv-se/7833117812.html
Bmw,430i,13500,2017,62300,automatic,SUV,like new,4,gas,WBXHT3C31H5F81711,salvage,https://miami.craigslist.org/brw/cto/d/dania-bmw-xdrive/7833106409.html
Mercedes-Benz,s550,10500,2014,134950,automatic,convertible,like new,Unknown,gas,Unknown,clean,https://miami.craigslist.org/pbc/cto/d/lake-worth-2014-mercedes-benz-e350/7833105670.html
Chevy,s10,4400,1995,56000,automatic,coupe,excellent,6,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/hollywood-1995-chevy-camaro-tops/7833104977.html
Mercedes,benz sl500,4799,2012,150000,automatic,sedan,like new,6,gas,Unknown,clean,https://miami.craigslist.org/mdc/cto/d/hialeah-2011-mercedes-e350-4matic/7833104652.html
Infiniti,qx56,5899,2011,155000,automatic,SUV,excellent,6,gas,Unknown,clean,https://miami.craigslist.org/mdc/cto/d/hialeah-2011-infiniti-fx35-limited/7833104553.html
Chevrolet,Uplander APV Extended Wheelbase,5300,2002,84759,automatic,truck,good,8,diesel,Unknown,clean,https://miami.craigslist.org/brw/cto/d/fort-lauderdale-chevy-3500-hd-stake/7833104043.html
Chrysler,300 300c,2995,2008,85000,automatic,convertible,good,6,gas,Unknown,clean,https://miami.craigslist.org/pbc/cto/d/delray-beach-2008-chrysler-sebring/7833102952.html
Chevrolet,Uplander APV Extended Wheelbase,7500,2011,170000,automatic,truck,good,8,gas,Unknown,clean,https://miami.craigslist.org/mdc/cto/d/miami-2011-chevrolet-silverado-1500/7833101903.html
Bmw,430i,8000,2012,91500,automatic,SUV,good,8,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/fort-lauderdale-2012-bmw-x5-xdrive50i/7833101453.html
Mercedes,benz sl500,4500,2010,209000,automatic,sedan,excellent,6,gas,Unknown,clean,https://miami.craigslist.org/mdc/cto/d/miami-2010-mercedes-benz-e350/7833101131.html
Hyundai,sonata,7900,2013,78000,automatic,SUV,good,4,gas,Unknown,clean,https://miami.craigslist.org/brw/cto/d/boca-raton-2013-hyundai-santa-fe-4dr/7833096083.html
