Brand,Model,Price,Year,Mileage,Transmission,Body Type,Condition,Cylinders,Fuel Type,VIN,Title Status,Link
Subaru,wrx,10900,2010,83960,automatic,SUV,like new,4,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/new-albany-2010-subaru-forester-awd/7836857050.html
Acura,RDX,3998,2007,205537,automatic,SUV,good,4,gas,5J8TB18577A002136,clean,https://columbus.craigslist.org/cto/d/hilliard-2007-acura-rdx-sport-utility-4d/7836851666.html
Mazda,6,2000,2008,164618,automatic,sedan,fair,6,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-for-sale-2008-mazda-s-touring/7836850838.html
Honda,Accord EX,5500,2008,177000,automatic,coupe,excellent,6,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-honda-accord-ex-coupe/7836841962.html
Cadillac,escalade ext awd,3500,1989,138000,automatic,convertible,fair,8,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/russells-point-1989-cadillac-allante/7836832659.html
Honda,Accord EX,13400,2016,78300,automatic,SUV,good,4,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/powell-2016-honda-crv-lx-miles/7836831229.html
Honda,Accord EX,2000,1999,177000,automatic,coupe,fair,6,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/mount-vernon-1999-honda-accord-coupe/7836830898.html
Nissan,Sentra,9600,1991,93000,manual,Unknown,Unknown,Unknown,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/powell-1991-nissan-300zx-twin-turbo-top/7836826800.html
Nissan,Sentra,8700,2015,134000,automatic,SUV,good,6,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/reynoldsburg-2015-nissan-murano-platinum/7836826612.html
Chevrolet,silverado 1500,4900,2013,127000,automatic,hatchback,excellent,4,electric,Unknown,clean,https://columbus.craigslist.org/cto/d/reynoldsburg-2013-chevrolet-volt/7836825046.html
Chevy,equinox,15000,1997,104000,automatic,Unknown,good,8,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/london-1997-chevy-silverado-lower-miles/7836756107.html
Ford,f150 svt raptor,7500,2014,216000,automatic,pickup,excellent,6,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/jeffersonville-2014-f150-xlt-4x4/7836750349.html
Honda,Accord EX,3400,2003,203000,automatic,Unknown,excellent,4,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-2003-honda-civic-ex/7836744448.html
Dodge,charger,37990,2020,5030,automatic,van,like new,6,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/hilliard-dodge-caravan-wheelchair/7836713261.html
Chevy,equinox,25900,2019,115000,automatic,truck,like new,8,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/galena-2019-express-3500-with-16-box/7836700708.html
Ford,f150 svt raptor,17995,2016,176954,automatic,van,excellent,6,gas,1FDES8PM5GKA54749,clean,https://columbus.craigslist.org/cto/d/reynoldsburg-2016-ford-transit-350-hd/7836588457.html
Mercedes,benz ml350 4matic,6000,2009,186000,automatic,SUV,good,6,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/lancaster-2009-mercedes-benz-ml350/7836550333.html
Ez,go,9500,2014,100,automatic,other,like new,Unknown,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/marysville-street-legal-golfcart/7836547719.html
Mazda,6,23495,2023,12300,automatic,hatchback,excellent,4,gas,Unknown,lien,https://columbus.craigslist.org/cto/d/newark-2023-mazda-25s-preferred/7836508079.html
Toyota,Prius 5 Hybrid,3500,2008,212000,automatic,sedan,excellent,4,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-08-toyota-corolla/7836496341.html
Gmc,savana 3500 cutaway,10900,2012,240,automatic,truck,excellent,8,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/marysville-2012-gmc-x4-crew-cab/7836489884.html
Gmc,savana 3500 cutaway,10900,2012,240,automatic,truck,excellent,8,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/marysville-2012-gmc-x4-crew-cab/7836489417.html
Chevy,equinox,1500,2000,188000,automatic,Unknown,good,6,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-2000-malibu-188k-miles-solid/7836465521.html
Chevy,equinox,5295,2015,134500,automatic,SUV,excellent,Unknown,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/galena-2015-chevrolet-equinox/7836439639.html
Infiniti,qx80,13700,2016,125000,automatic,SUV,excellent,8,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/reynoldsburg-2016-infiniti-qx80/7836430592.html
Chevrolet,silverado 1500,4900,2013,127000,automatic,hatchback,excellent,4,electric,Unknown,clean,https://columbus.craigslist.org/cto/d/reynoldsburg-2013-chevrolet-volt/7836430296.html
Hyundai,sonata limited,5000,2015,230000,automatic,sedan,like new,Unknown,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-hyundai-sonata-se-sedan-4d-2015/7836425068.html
Honda,Accord EX,11500,2015,56000,automatic,SUV,Unknown,Unknown,gas,Unknown,rebuilt,https://columbus.craigslist.org/cto/d/westerville-2015-honda-cr-very-low/7836419477.html
Toyota,Prius 5 Hybrid,46000,2022,20679,automatic,SUV,excellent,6,gas,JTERU5JR5N6007709,clean,https://columbus.craigslist.org/cto/d/grove-city-runner-trd-off-road-premium/7836415837.html
Toyota,Prius 5 Hybrid,4699,2012,175000,automatic,minivan,Unknown,Unknown,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/dayton-2012-toyota-sienna/7836410283.html
Dodge,charger,6750,2017,99850,automatic,SUV,excellent,4,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-dodge-journey-2017/7836375634.html
Chevy,equinox,45000,1969,100000,automatic,coupe,excellent,Unknown,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/croton-1969-chevrolet-camaro/7836366713.html
Chevy,equinox,5200,2009,163000,automatic,pickup,Unknown,Unknown,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-2009-chevy-silverado-4x4/7836353704.html
Toyota,Prius 5 Hybrid,11700,2017,27000,automatic,sedan,excellent,4,gas,Unknown,rebuilt,https://columbus.craigslist.org/cto/d/columbus-2017-toyota-corolla-le/7836333770.html
Toyota,Prius 5 Hybrid,8900,2002,269000,automatic,SUV,excellent,6,gas,JT3HN87R629077336,clean,https://columbus.craigslist.org/cto/d/new-albany-rust-free-2002-toyota/7836325971.html
Buick,lesabre 4dr sdn custom,8000,1992,68000,automatic,coupe,like new,6,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/ashville-92-buick-riviera/7836307337.html
