Brand,Model,Price,Year,Mileage,Transmission,Body Type,Condition,Cylinders,Fuel Type,VIN,Title Status,Link
Chevrolet,corvette,4300,2005,232000,automatic,SUV,excellent,8,gas,3GNEC12Z25G291903,clean,https://sandiego.craigslist.org/esd/cto/d/santee-2006-chevy-avalanche-1500smogged/7836340629.html
Nissan,Rogue,12650,2016,53809,manual,coupe,Unknown,6,gas,JN1AZ4EH5GM935035,salvage,https://sandiego.craigslist.org/csd/cto/d/san-diego-2016-nissan-370z-with-only/7836340344.html
Bmw,335i,13500,2016,82000,automatic,coupe,Unknown,Unknown,gas,Unknown,clean,https://sandiego.craigslist.org/csd/cto/d/san-diego-2016-bmw-428i/7836337157.html
Toyota,Unknown,8750,1996,194000,manual,pickup,excellent,4,gas,Unknown,clean,https://sandiego.craigslist.org/csd/cto/d/sherman-oaks-toyota-tacoma-four/7836337030.html
Nissan,Rogue,3900,2007,140000,automatic,sedan,excellent,4,gas,Unknown,clean,https://sandiego.craigslist.org/ssd/cto/d/san-diego-2007-nissan-altima-owner/7836336725.html
Honda,Civic LX,5900,2010,157000,automatic,SUV,excellent,6,gas,Unknown,clean,https://sandiego.craigslist.org/ssd/cto/d/bonita-2010-honda-pilot-2wd-3rd-seat/7836336239.html
Chevrolet,corvette,50,2021,6111,manual,coupe,excellent,6,gas,Unknown,clean,https://sandiego.craigslist.org/nsd/cto/d/ramona-2021-camaro-2ss-1le/7836335937.html
Nissan,Rogue,10500,2020,64000,automatic,sedan,Unknown,4,gas,3N1AB8CV3LY246770,salvage,https://sandiego.craigslist.org/esd/cto/d/ramona-2020-nissan-sentra-sv/7836335817.html
Mitsubishi,eclipse gt spyder,4995,2001,118000,automatic,convertible,good,6,gas,Unknown,clean,https://sandiego.craigslist.org/nsd/cto/d/oceanside-2001-mitsubishi-eclipse/7836334941.html
Fiat,500 FF Pop,3900,2012,127000,automatic,hatchback,good,4,gas,3C3CFFAR8CT385623,clean,https://sandiego.craigslist.org/csd/cto/d/san-diego-2012-fiat-500-smogged/7836334403.html
Chevrolet,corvette,12500,2003,137000,automatic,truck,Unknown,8,diesel,Unknown,clean,https://sandiego.craigslist.org/nsd/cto/d/san-diego-2003-chevy-silverado-x4-diesel/7836334133.html
Toyota,Unknown,40900,2022,2900,automatic,pickup,like new,6,gas,Unknown,clean,https://sandiego.craigslist.org/esd/cto/d/el-cajon-2022-toyota-tacoma-4x4-4wd/7836333791.html
Lexus,LS 400,5900,2004,136000,automatic,Unknown,excellent,6,gas,Unknown,clean,https://sandiego.craigslist.org/ssd/cto/d/el-cajon-2004-lexus-rx330-low-mile/7836333056.html
Cadillac,escalade,5300,1995,69000,automatic,coupe,good,8,gas,1G6ET1291SU601284,clean,https://sandiego.craigslist.org/csd/cto/d/san-diego-1995-cadillac-eldorado-smogged/7836332989.html
Mercedes,benz e350 4matic,24900,2014,65900,automatic,coupe,good,8,other,Unknown,rebuilt,https://sandiego.craigslist.org/csd/cto/d/san-diego-2014-mercedes-63samg-all/7836332729.html
Volkswagen,jetta,6500,1968,95500,manual,coupe,excellent,4,gas,Unknown,clean,https://sandiego.craigslist.org/csd/cto/d/san-diego-1968-volkswagen-type-three/7836332525.html
Chrysler,200 Touring,5800,2007,107900,automatic,sedan,excellent,8,gas,Unknown,clean,https://sandiego.craigslist.org/csd/cto/d/san-diego-2007-chrysler-300-hemi-low/7836332285.html
Mini,Convertible Cooper,3300,2009,114900,automatic,SUV,good,4,gas,Unknown,clean,https://sandiego.craigslist.org/csd/cto/d/san-diego-2009-mini-clubman-only-miles/7836332023.html
Saab,9-3,3300,2006,139800,automatic,convertible,good,6,gas,Unknown,clean,https://sandiego.craigslist.org/csd/cto/d/san-diego-2006-saab-aero-convertible/7836331711.html
Ram,Promaster 2500,15900,2019,80000,automatic,van,good,6,gas,Unknown,clean,https://sandiego.craigslist.org/esd/cto/d/el-cajon-2019-ram-promaster-2500/7836330587.html
Ford,f450 super duty,59000,2020,23850,automatic,van,like new,6,gas,1FTYE1Y8XLKB74381,clean,https://sandiego.craigslist.org/csd/cto/d/chula-vista-2020-ford-transit-150/7836329236.html
Toyota,Unknown,16950,2008,121000,automatic,pickup,Unknown,8,gas,Unknown,clean,https://sandiego.craigslist.org/csd/cto/d/escondido-2008-toyota-tundra-4wd-57/7836328663.html
Ford,f450 super duty,2000,2000,114000,automatic,sedan,Unknown,6,gas,Unknown,clean,https://sandiego.craigslist.org/csd/cto/d/san-diego-ford-taurus-2000/7836326685.html
Toyota,Unknown,13500,1995,151000,manual,Unknown,Unknown,6,gas,Unknown,clean,https://sandiego.craigslist.org/csd/cto/d/la-jolla-rare-1995-toyota-4runner-4x4/7836326494.html
Kia,rio lx,8450,2018,85000,automatic,Unknown,Unknown,4,gas,Unknown,clean,https://sandiego.craigslist.org/esd/cto/d/la-mesa-2018-kia-sorento/7836323488.html
Chevy,tahoe,2600,2012,160000,automatic,Unknown,Unknown,4,gas,Unknown,clean,https://sandiego.craigslist.org/ssd/cto/d/national-city-2012-chevy-cruze/7836323172.html
Volkswagen,jetta,3200,2008,101000,automatic,hatchback,good,5,gas,3VWPW31C88M507676,clean,https://sandiego.craigslist.org/ssd/cto/d/san-diego-2008-vw-beetle/7836323005.html
Toyota,Unknown,10000,2001,283000,automatic,SUV,good,6,gas,Unknown,clean,https://sandiego.craigslist.org/csd/cto/d/san-diego-runner-4x4/7836317875.html
Kia,rio lx,6400,2009,82000,automatic,SUV,excellent,4,gas,KNDJF724297610174,clean,https://sandiego.craigslist.org/csd/cto/d/la-mesa-2009-kia-sportage-lx-clean-title/7836317678.html
Mitsubishi,eclipse gt spyder,12000,2018,106000,automatic,SUV,excellent,4,gas,Unknown,clean,https://sandiego.craigslist.org/esd/cto/d/la-mesa-2018-mitsubishi-outlander/7836317431.html
