Brand,Model,Price,Year,Mileage,Transmission,Body Type,Condition,Cylinders,Fuel Type,VIN,Title Status,Link
Honda,odyssey,2750,1998,178836,automatic,sedan,Unknown,Unknown,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/philadelphia-honda-accord/7835402302.html
Ford,edge sel,1600,2002,174972,automatic,pickup,fair,6,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/hatfield-2002-ford-explorer-sport-trac/7835391154.html
Tesla,Model S,19999,2017,55000,automatic,hatchback,like new,Unknown,electric,5YJSA1E2XHF191851,clean,https://philadelphia.craigslist.org/cto/d/bristol-2017-tesla-model-s75d/7835386759.html
Volvo,XC90,4000,2007,160000,automatic,SUV,good,Unknown,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/philadelphia-2007-volvo-xc-miles/7835374645.html
Toyota,prius prime,36900,2024,3670,manual,Unknown,like new,3,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/downingtown-2024-toyota-gr-corolla-core/7835373774.html
Toyota,prius prime,7600,2016,149000,automatic,sedan,excellent,4,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/feasterville-trevose-2016-toyota/7835355147.html
Nissan,rogue,3900,2013,143095,automatic,sedan,excellent,4,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/feasterville-trevose-2013-nissan-versa/7835353632.html
Bmw,3 series,10000,1985,190000,manual,coupe,Unknown,Unknown,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/coatesville-1985-bmw-635csi/7835351914.html
Chevrolet,SILVERADO 1500,3500,2015,173000,manual,sedan,Unknown,Unknown,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/philadelphia-2015-chevy-malibu-for-sale/7835315519.html
Hyundai,santa fe,5250,2012,98800,automatic,SUV,Unknown,Unknown,gas,KM8NU4CC6CU201773,clean,https://philadelphia.craigslist.org/cto/d/philadelphia-2012-hyundai-veracruz/7835288197.html
Mercedes,benz r350,3500,2001,167000,automatic,sedan,excellent,6,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/philadelphia-2001-mercedes-benz-e320/7835285168.html
Toyota,prius prime,15400,2011,160000,automatic,pickup,excellent,8,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/hatfield-2011-toyota-tundra-double-cab/7835283883.html
Ford,edge sel,28500,2007,30000,automatic,van,excellent,8,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/philadelphia-2007-ford-truck-e350-van/7835274062.html
Toyota,prius prime,5000,2003,187555,automatic,SUV,good,8,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/elkins-park-2003-toyota-4runner-v8-sr5/7835257622.html
Ford,edge sel,5000,2018,144837,automatic,sedan,excellent,Unknown,gas,Unknown,clean,https://philadelphia.craigslist.org/cto/d/philadelphia-2018-ford-fiesta/7835252811.html
